matricula,nome,materia,fase de nota,av1,av2,nl,nota da fase
2026075,felipe gomes 41,EDUCAÇÃO FÍSICA,2 bimestre,7.5,9.1,0.8,8.6
2026075,felipe gomes 41,FILOSOFIA,1 bimestre,7.3,8.4,1.6,8.0
2026075,felipe gomes 41,FILOSOFIA,2 bimestre,9.0,9.4,1.9,7.7
2026075,felipe gomes 41,GEOGRAFIA,1 bimestre,8.2,7.5,2.0,9.8
2026075,felipe gomes 41,GEOGRAFIA,2 bimestre,8.6,9.5,1.3,8.9
2026075,felipe gomes 41,HISTÓRIA,1 bimestre,7.3,9.3,0.7,9.5
2026075,felipe gomes 41,HISTÓRIA,2 bimestre,9.3,9.1,0.6,7.9
2026075,felipe gomes 41,MATEMÁTICA,1 bimestre,7.8,8.1,0.6,9.8
2026075,felipe gomes 41,MATEMÁTICA,2 bimestre,8.7,7.9,1.1,8.3
2026076,diego santos 64,ARTE,1 bimestre,7.5,9.4,1.4,8.7
2026076,diego santos 64,ARTE,2 bimestre,8.2,8.5,1.1,8.6
2026076,diego santos 64,CIÊNCIAS,1 bimestre,8.9,9.0,1.3,9.2
2026076,diego santos 64,CIÊNCIAS,2 bimestre,7.4,7.6,1.7,8.0
2026076,diego santos 64,COOPERATIVISMO,1 bimestre,7.1,7.5,0.8,9.9
2026076,diego santos 64,COOPERATIVISMO,2 bimestre,8.7,9.8,1.4,8.4
2026076,diego santos 64,EDUCAÇÃO FÍSICA,1 bimestre,7.9,8.8,0.7,9.7
2026076,diego santos 64,EDUCAÇÃO FÍSICA,2 bimestre,9.5,8.0,1.9,9.5
2026076,diego santos 64,FILOSOFIA,1 bimestre,9.0,7.4,1.2,8.5
2026076,diego santos 64,FILOSOFIA,2 bimestre,7.7,7.2,1.7,7.4
2026076,diego santos 64,GEOGRAFIA,1 bimestre,8.8,9.8,1.8,7.8
2026076,diego santos 64,GEOGRAFIA,2 bimestre,9.6,7.0,0.5,8.8
2026076,diego santos 64,HISTÓRIA,1 bimestre,8.1,8.2,1.3,7.6
2026076,diego santos 64,HISTÓRIA,2 bimestre,7.6,8.5,1.6,8.9
2026076,diego santos 64,MATEMÁTICA,1 bimestre,7.9,8.3,0.8,7.2
2026076,diego santos 64,MATEMÁTICA,2 bimestre,9.3,7.8,0.8,9.1
2026077,ana souza 13,ARTE,1 bimestre,10.0,9.4,1.4,7.9
2026077,ana souza 13,ARTE,2 bimestre,8.9,8.6,1.1,7.4
2026077,ana souza 13,CIÊNCIAS,1 bimestre,9.7,8.3,0.8,8.1
2026077,ana souza 13,CIÊNCIAS,2 bimestre,8.2,9.5,1.6,9.3
2026077,ana souza 13,COOPERATIVISMO,1 bimestre,7.0,8.2,1.2,7.1
2026077,ana souza 13,COOPERATIVISMO,2 bimestre,7.8,9.3,0.7,8.6
2026077,ana souza 13,EDUCAÇÃO FÍSICA,1 bimestre,7.6,7.0,0.9,9.9
2026077,ana souza 13,EDUCAÇÃO FÍSICA,2 bimestre,9.4,9.9,1.2,7.3
2026077,ana souza 13,FILOSOFIA,1 bimestre,8.6,8.4,1.8,7.3
2026077,ana souza 13,FILOSOFIA,2 bimestre,8.5,7.5,1.0,9.2
2026077,ana souza 13,GEOGRAFIA,1 bimestre,8.4,8.1,1.1,8.4
2026077,ana souza 13,GEOGRAFIA,2 bimestre,9.4,9.7,1.9,9.4
2026077,ana souza 13,HISTÓRIA,1 bimestre,7.9,9.1,1.2,7.8
2026077,ana souza 13,HISTÓRIA,2 bimestre,9.5,7.1,1.9,8.4
2026077,ana souza 13,MATEMÁTICA,1 bimestre,8.9,9.0,1.8,8.9
2026077,ana souza 13,MATEMÁTICA,2 bimestre,8.8,7.2,1.3,7.5
2026078,lucas silva 96,ARTE,1 bimestre,9.0,7.1,0.6,9.1
2026078,lucas silva 96,ARTE,2 bimestre,7.2,7.2,0.5,9.9
2026078,lucas silva 96,CIÊNCIAS,1 bimestre,9.2,8.1,0.9,8.0
2026078,lucas silva 96,CIÊNCIAS,2 bimestre,9.3,9.0,0.8,7.5
2026078,lucas silva 96,COOPERATIVISMO,1 bimestre,7.3,9.0,1.6,7.8
2026078,lucas silva 96,COOPERATIVISMO,2 bimestre,7.1,7.2,2.0,7.9
2026078,lucas silva 96,EDUCAÇÃO FÍSICA,1 bimestre,9.3,8.9,1.1,7.6
2026078,lucas silva 96,EDUCAÇÃO FÍSICA,2 bimestre,7.4,8.8,1.7,8.9
2026078,lucas silva 96,FILOSOFIA,1 bimestre,8.6,7.1,2.0,9.4
2026078,lucas silva 96,FILOSOFIA,2 bimestre,7.9,9.9,1.4,8.7
2026078,lucas silva 96,GEOGRAFIA,1 bimestre,9.2,9.4,1.5,7.4
2026078,lucas silva 96,GEOGRAFIA,2 bimestre,8.0,9.8,0.8,8.1
2026078,lucas silva 96,HISTÓRIA,1 bimestre,8.3,8.3,1.4,9.8
2026078,lucas silva 96,HISTÓRIA,2 bimestre,7.7,7.4,0.8,9.7
2026078,lucas silva 96,MATEMÁTICA,1 bimestre,8.9,7.9,1.7,9.6
2026078,lucas silva 96,MATEMÁTICA,2 bimestre,9.5,9.8,0.9,9.3
2026079,henrique pereira 16,ARTE,1 bimestre,7.5,7.2,1.0,9.3
2026079,henrique pereira 16,ARTE,2 bimestre,7.8,8.6,1.6,7.3
2026079,henrique pereira 16,CIÊNCIAS,1 bimestre,9.1,7.3,1.9,8.5
2026079,henrique pereira 16,CIÊNCIAS,2 bimestre,7.5,8.0,1.1,9.3
2026079,henrique pereira 16,COOPERATIVISMO,1 bimestre,9.2,8.8,0.7,7.5
2026079,henrique pereira 16,COOPERATIVISMO,2 bimestre,7.3,8.7,1.8,8.3
2026079,henrique pereira 16,EDUCAÇÃO FÍSICA,1 bimestre,7.5,8.7,1.7,9.2
2026079,henrique pereira 16,EDUCAÇÃO FÍSICA,2 bimestre,9.6,7.8,0.8,9.6
2026079,henrique pereira 16,FILOSOFIA,1 bimestre,9.0,7.9,1.6,9.4
2026079,henrique pereira 16,FILOSOFIA,2 bimestre,8.8,9.1,1.1,8.6
2026079,henrique pereira 16,GEOGRAFIA,1 bimestre,8.6,9.5,1.8,9.5
2026079,henrique pereira 16,GEOGRAFIA,2 bimestre,7.0,9.2,1.6,9.0
2026079,henrique pereira 16,HISTÓRIA,1 bimestre,9.3,9.5,1.2,8.5
2026079,henrique pereira 16,HISTÓRIA,2 bimestre,7.4,8.2,1.5,9.3
2026079,henrique pereira 16,MATEMÁTICA,1 bimestre,7.7,7.4,1.5,7.0
2026079,henrique pereira 16,MATEMÁTICA,2 bimestre,7.5,7.1,0.8,7.5
2026080,mariana souza 26,ARTE,1 bimestre,8.8,8.4,1.5,7.2
2026080,mariana souza 26,ARTE,2 bimestre,8.7,8.7,1.3,8.8
2026080,mariana souza 26,CIÊNCIAS,1 bimestre,9.0,9.4,0.9,9.5
2026080,mariana souza 26,CIÊNCIAS,2 bimestre,8.5,7.2,0.6,8.0
2026080,mariana souza 26,COOPERATIVISMO,1 bimestre,9.4,9.1,1.7,8.6
2026080,mariana souza 26,COOPERATIVISMO,2 bimestre,8.3,7.4,1.0,8.3
2026080,mariana souza 26,EDUCAÇÃO FÍSICA,1 bimestre,7.3,7.7,1.4,9.2
2026080,mariana souza 26,EDUCAÇÃO FÍSICA,2 bimestre,10.0,9.8,1.5,8.3
2026080,mariana souza 26,FILOSOFIA,1 bimestre,8.9,9.4,0.7,8.2
2026080,mariana souza 26,FILOSOFIA,2 bimestre,9.5,8.2,1.4,8.8
2026080,mariana souza 26,GEOGRAFIA,1 bimestre,7.6,8.1,1.0,7.1
2026080,mariana souza 26,GEOGRAFIA,2 bimestre,7.1,9.5,0.9,8.6
2026080,mariana souza 26,HISTÓRIA,1 bimestre,7.9,9.8,0.9,8.3
2026080,mariana souza 26,HISTÓRIA,2 bimestre,9.6,9.5,0.8,9.4
2026080,mariana souza 26,MATEMÁTICA,1 bimestre,8.4,8.4,0.7,7.2
2026080,mariana souza 26,MATEMÁTICA,2 bimestre,9.2,8.5,1.2,9.2
2026081,felipe lima 63,ARTE,1 bimestre,7.7,7.4,1.1,9.8
2026081,felipe lima 63,ARTE,2 bimestre,8.4,7.0,0.9,7.1
2026081,felipe lima 63,CIÊNCIAS,1 bimestre,7.1,7.8,0.9,9.4
2026081,felipe lima 63,CIÊNCIAS,2 bimestre,9.9,8.1,1.1,9.5
2026081,felipe lima 63,COOPERATIVISMO,1 bimestre,7.8,7.5,1.8,7.1
2026081,felipe lima 63,COOPERATIVISMO,2 bimestre,8.9,8.7,1.0,7.9
2026081,felipe lima 63,EDUCAÇÃO FÍSICA,1 bimestre,9.3,7.3,0.9,9.2
2026081,felipe lima 63,EDUCAÇÃO FÍSICA,2 bimestre,8.6,7.4,1.8,8.2
2026081,felipe lima 63,FILOSOFIA,1 bimestre,9.5,9.4,1.4,8.5
2026081,felipe lima 63,FILOSOFIA,2 bimestre,9.9,7.4,1.6,7.6
2026081,felipe lima 63,GEOGRAFIA,1 bimestre,8.0,7.9,1.9,9.9
2026081,felipe lima 63,GEOGRAFIA,2 bimestre,7.5,7.1,1.6,8.3
2026081,felipe lima 63,HISTÓRIA,1 bimestre,7.3,9.1,1.3,9.9
2026081,felipe lima 63,HISTÓRIA,2 bimestre,7.7,8.2,1.3,9.4
2026081,felipe lima 63,MATEMÁTICA,1 bimestre,8.6,8.8,0.8,9.5
2026081,felipe lima 63,MATEMÁTICA,2 bimestre,8.3,7.4,1.5,7.6
2026082,joão santos 25,ARTE,1 bimestre,8.2,9.0,1.3,7.2
2026082,joão santos 25,ARTE,2 bimestre,8.5,9.4,1.2,7.2
2026082,joão santos 25,CIÊNCIAS,1 bimestre,9.4,7.6,0.9,7.5
2026082,joão santos 25,CIÊNCIAS,2 bimestre,8.0,9.3,1.3,7.6
2026082,joão santos 25,COOPERATIVISMO,1 bimestre,9.6,9.6,1.8,7.7
2026082,joão santos 25,COOPERATIVISMO,2 bimestre,8.4,10.0,1.7,7.1
2026082,joão santos 25,EDUCAÇÃO FÍSICA,1 bimestre,7.2,8.4,1.9,8.6
2026082,joão santos 25,EDUCAÇÃO FÍSICA,2 bimestre,8.5,7.3,1.5,9.5
2026082,joão santos 25,FILOSOFIA,1 bimestre,8.1,9.3,1.9,7.6
2026082,joão santos 25,FILOSOFIA,2 bimestre,8.6,7.9,1.7,8.7
2026082,joão santos 25,GEOGRAFIA,1 bimestre,8.9,9.4,1.1,9.7
2026082,joão santos 25,GEOGRAFIA,2 bimestre,8.6,7.5,1.5,9.4
2026082,joão santos 25,HISTÓRIA,1 bimestre,8.0,9.6,1.9,7.8
2026082,joão santos 25,HISTÓRIA,2 bimestre,10.0,7.4,0.8,7.6
2026082,joão santos 25,MATEMÁTICA,1 bimestre,9.7,9.0,0.7,8.3
2026082,joão santos 25,MATEMÁTICA,2 bimestre,8.8,7.3,1.8,9.4
2026083,mateus alves 25,ARTE,1 bimestre,10.0,8.5,0.7,9.2
2026083,mateus alves 25,ARTE,2 bimestre,8.0,10.0,2.0,9.0
2026083,mateus alves 25,CIÊNCIAS,1 bimestre,7.4,9.1,0.6,7.1
2026083,mateus alves 25,CIÊNCIAS,2 bimestre,9.5,7.6,1.1,9.9
2026083,mateus alves 25,COOPERATIVISMO,1 bimestre,8.0,7.9,1.9,7.3
2026083,mateus alves 25,COOPERATIVISMO,2 bimestre,9.3,10.0,1.9,9.0
2026083,mateus alves 25,EDUCAÇÃO FÍSICA,1 bimestre,7.9,7.8,1.7,9.6
2026083,mateus alves 25,EDUCAÇÃO FÍSICA,2 bimestre,8.6,7.7,0.7,7.3
2026083,mateus alves 25,FILOSOFIA,1 bimestre,9.2,8.3,1.9,9.2
2026083,mateus alves 25,FILOSOFIA,2 bimestre,7.6,8.8,1.2,8.7
2026083,mateus alves 25,GEOGRAFIA,1 bimestre,9.2,9.4,1.8,7.8
2026083,mateus alves 25,GEOGRAFIA,2 bimestre,7.1,9.2,0.7,7.9
2026083,mateus alves 25,HISTÓRIA,1 bimestre,7.0,9.0,0.8,9.0
2026083,mateus alves 25,HISTÓRIA,2 bimestre,10.0,7.2,0.6,8.0
2026083,mateus alves 25,MATEMÁTICA,1 bimestre,9.6,7.6,1.0,7.2
2026083,mateus alves 25,MATEMÁTICA,2 bimestre,9.3,8.2,1.6,9.7
2026084,paula alves 18,ARTE,1 bimestre,9.4,9.0,0.9,9.7
2026084,paula alves 18,ARTE,2 bimestre,9.0,8.7,0.7,8.3
2026084,paula alves 18,CIÊNCIAS,1 bimestre,8.4,9.6,1.3,8.1
2026084,paula alves 18,CIÊNCIAS,2 bimestre,9.9,7.3,1.1,7.1
2026084,paula alves 18,COOPERATIVISMO,1 bimestre,9.2,9.8,0.9,9.6
2026084,paula alves 18,COOPERATIVISMO,2 bimestre,7.9,9.7,1.6,9.4
2026084,paula alves 18,EDUCAÇÃO FÍSICA,1 bimestre,7.1,9.9,1.6,7.9
2026084,paula alves 18,EDUCAÇÃO FÍSICA,2 bimestre,9.5,7.8,1.8,7.3
2026084,paula alves 18,FILOSOFIA,1 bimestre,9.1,8.6,0.6,7.7
2026084,paula alves 18,FILOSOFIA,2 bimestre,7.0,8.4,1.0,8.8
2026084,paula alves 18,GEOGRAFIA,1 bimestre,7.9,7.9,1.6,7.1
2026084,paula alves 18,GEOGRAFIA,2 bimestre,9.7,9.6,1.5,8.8
2026084,paula alves 18,HISTÓRIA,1 bimestre,9.7,7.6,0.6,7.7
2026084,paula alves 18,HISTÓRIA,2 bimestre,9.4,7.1,1.4,10.0
2026084,paula alves 18,MATEMÁTICA,1 bimestre,9.6,8.6,0.6,9.5
2026084,paula alves 18,MATEMÁTICA,2 bimestre,8.8,7.3,0.6,9.7
2026085,diego oliveira 90,ARTE,1 bimestre,7.2,9.9,0.5,9.1
2026085,diego oliveira 90,ARTE,2 bimestre,7.2,9.7,1.2,7.4
2026085,diego oliveira 90,CIÊNCIAS,1 bimestre,8.0,7.5,0.8,9.8
2026085,diego oliveira 90,CIÊNCIAS,2 bimestre,8.3,9.4,1.5,9.0
2026085,diego oliveira 90,COOPERATIVISMO,1 bimestre,7.4,7.7,1.7,9.9
2026085,diego oliveira 90,COOPERATIVISMO,2 bimestre,7.8,7.8,1.2,10.0
2026085,diego oliveira 90,EDUCAÇÃO FÍSICA,1 bimestre,7.8,8.2,1.8,7.0
2026085,diego oliveira 90,EDUCAÇÃO FÍSICA,2 bimestre,7.1,8.8,1.9,7.7
2026085,diego oliveira 90,FILOSOFIA,1 bimestre,8.4,8.4,1.2,8.9
2026085,diego oliveira 90,FILOSOFIA,2 bimestre,8.4,8.3,1.2,8.8
2026085,diego oliveira 90,GEOGRAFIA,1 bimestre,8.6,9.6,0.6,9.5
2026085,diego oliveira 90,GEOGRAFIA,2 bimestre,9.5,7.9,1.2,8.3
2026085,diego oliveira 90,HISTÓRIA,1 bimestre,7.7,8.2,0.6,7.8
2026085,diego oliveira 90,HISTÓRIA,2 bimestre,9.5,7.9,1.7,8.6
2026085,diego oliveira 90,MATEMÁTICA,1 bimestre,9.6,8.7,0.5,9.0
2026085,diego oliveira 90,MATEMÁTICA,2 bimestre,7.1,8.4,1.9,7.5
2026086,henrique oliveira 85,ARTE,1 bimestre,9.6,9.0,0.9,9.0
2026086,henrique oliveira 85,ARTE,2 bimestre,7.9,9.2,1.9,9.2
2026086,henrique oliveira 85,CIÊNCIAS,1 bimestre,9.6,7.0,1.6,9.5
2026086,henrique oliveira 85,CIÊNCIAS,2 bimestre,7.1,9.6,0.9,9.0
2026086,henrique oliveira 85,COOPERATIVISMO,1 bimestre,9.4,9.0,0.6,8.8
2026086,henrique oliveira 85,COOPERATIVISMO,2 bimestre,8.6,9.7,1.1,8.0
2026086,henrique oliveira 85,EDUCAÇÃO FÍSICA,1 bimestre,9.2,8.2,1.5,8.9
2026086,henrique oliveira 85,EDUCAÇÃO FÍSICA,2 bimestre,9.7,8.8,1.3,7.4
2026086,henrique oliveira 85,FILOSOFIA,1 bimestre,7.3,7.5,0.8,8.9
2026086,henrique oliveira 85,FILOSOFIA,2 bimestre,9.2,8.6,1.7,10.0
2026086,henrique oliveira 85,GEOGRAFIA,1 bimestre,9.5,9.1,1.3,8.3
2026086,henrique oliveira 85,GEOGRAFIA,2 bimestre,7.3,8.2,1.9,9.4
2026086,henrique oliveira 85,HISTÓRIA,1 bimestre,7.6,8.4,1.7,7.2
2026086,henrique oliveira 85,HISTÓRIA,2 bimestre,8.2,9.6,1.1,7.2
2026086,henrique oliveira 85,MATEMÁTICA,1 bimestre,8.6,9.6,1.4,7.7
2026086,henrique oliveira 85,MATEMÁTICA,2 bimestre,8.2,8.4,1.4,9.3
2026087,henrique gomes 66,ARTE,1 bimestre,7.1,8.2,1.3,8.5
2026087,henrique gomes 66,ARTE,2 bimestre,7.5,8.9,0.6,9.3
2026087,henrique gomes 66,CIÊNCIAS,1 bimestre,9.8,8.0,1.3,8.1
2026087,henrique gomes 66,CIÊNCIAS,2 bimestre,7.0,8.2,1.7,8.8
2026087,henrique gomes 66,COOPERATIVISMO,1 bimestre,7.3,9.5,1.3,9.5
2026087,henrique gomes 66,COOPERATIVISMO,2 bimestre,8.7,8.7,0.7,7.5
2026087,henrique gomes 66,EDUCAÇÃO FÍSICA,1 bimestre,9.9,7.7,2.0,8.6
2026087,henrique gomes 66,EDUCAÇÃO FÍSICA,2 bimestre,7.4,7.3,0.8,9.8
2026087,henrique gomes 66,FILOSOFIA,1 bimestre,8.2,8.2,1.0,7.4
2026087,henrique gomes 66,FILOSOFIA,2 bimestre,8.5,7.4,1.8,8.1
2026087,henrique gomes 66,GEOGRAFIA,1 bimestre,8.1,8.4,1.2,10.0
2026087,henrique gomes 66,GEOGRAFIA,2 bimestre,8.6,7.3,1.4,7.5
2026087,henrique gomes 66,HISTÓRIA,1 bimestre,7.1,9.9,1.7,9.9
2026087,henrique gomes 66,HISTÓRIA,2 bimestre,8.4,8.6,0.8,7.7
2026087,henrique gomes 66,MATEMÁTICA,1 bimestre,9.5,8.1,1.7,9.1
2026087,henrique gomes 66,MATEMÁTICA,2 bimestre,7.5,8.5,1.5,7.7
2026088,lara alves 77,ARTE,1 bimestre,8.0,8.7,0.7,8.3
2026088,lara alves 77,ARTE,2 bimestre,8.9,8.5,1.1,10.0
2026088,lara alves 77,CIÊNCIAS,1 bimestre,9.6,8.9,1.4,8.9
2026088,lara alves 77,CIÊNCIAS,2 bimestre,7.6,8.2,0.6,8.4
2026088,lara alves 77,COOPERATIVISMO,1 bimestre,8.6,7.7,1.9,9.7
2026088,lara alves 77,COOPERATIVISMO,2 bimestre,9.2,8.6,1.8,7.4
2026088,lara alves 77,EDUCAÇÃO FÍSICA,1 bimestre,9.4,7.4,1.7,7.8
2026088,lara alves 77,EDUCAÇÃO FÍSICA,2 bimestre,9.6,9.8,0.7,8.4
2026088,lara alves 77,FILOSOFIA,1 bimestre,9.9,8.5,1.8,8.8
2026088,lara alves 77,FILOSOFIA,2 bimestre,8.1,7.9,0.8,9.3
2026088,lara alves 77,GEOGRAFIA,1 bimestre,8.2,8.5,1.2,8.7
2026088,lara alves 77,GEOGRAFIA,2 bimestre,9.6,9.9,1.1,9.5
2026088,lara alves 77,HISTÓRIA,1 bimestre,9.3,8.7,1.9,7.6
2026088,lara alves 77,HISTÓRIA,2 bimestre,7.3,9.6,1.2,9.5
2026088,lara alves 77,MATEMÁTICA,1 bimestre,9.7,7.2,1.8,8.3
2026088,lara alves 77,MATEMÁTICA,2 bimestre,8.5,8.9,1.9,7.1
2026089,lara oliveira 63,ARTE,1 bimestre,8.6,8.9,1.5,9.5
2026089,lara oliveira 63,ARTE,2 bimestre,8.0,9.2,1.3,9.4
2026089,lara oliveira 63,CIÊNCIAS,1 bimestre,10.0,7.6,2.0,7.3
2026089,lara oliveira 63,CIÊNCIAS,2 bimestre,7.0,7.1,1.0,8.9
2026089,lara oliveira 63,COOPERATIVISMO,1 bimestre,7.2,7.0,1.9,9.5
2026089,lara oliveira 63,COOPERATIVISMO,2 bimestre,9.4,9.7,1.6,7.3
2026089,lara oliveira 63,EDUCAÇÃO FÍSICA,1 bimestre,8.2,9.2,0.9,9.1
2026089,lara oliveira 63,EDUCAÇÃO FÍSICA,2 bimestre,7.1,7.9,1.3,8.9
2026089,lara oliveira 63,FILOSOFIA,1 bimestre,8.7,9.1,0.5,7.3
2026089,lara oliveira 63,FILOSOFIA,2 bimestre,9.6,9.0,0.7,9.5
2026089,lara oliveira 63,GEOGRAFIA,1 bimestre,7.7,8.4,0.7,9.1
2026089,lara oliveira 63,GEOGRAFIA,2 bimestre,9.0,7.6,1.8,8.2
2026089,lara oliveira 63,HISTÓRIA,1 bimestre,7.9,7.5,0.9,7.1
2026089,lara oliveira 63,HISTÓRIA,2 bimestre,8.7,9.5,1.3,7.7
2026089,lara oliveira 63,MATEMÁTICA,1 bimestre,7.1,7.6,1.1,9.3
2026089,lara oliveira 63,MATEMÁTICA,2 bimestre,7.6,9.2,1.8,8.4
2026090,diego pereira 63,ARTE,1 bimestre,7.2,9.0,0.9,9.1
2026090,diego pereira 63,ARTE,2 bimestre,9.5,9.4,1.3,8.6
2026090,diego pereira 63,CIÊNCIAS,1 bimestre,7.4,9.3,0.9,8.5
2026090,diego pereira 63,CIÊNCIAS,2 bimestre,7.9,7.4,1.4,7.2
2026090,diego pereira 63,COOPERATIVISMO,1 bimestre,9.2,8.0,0.5,8.5
2026090,diego pereira 63,COOPERATIVISMO,2 bimestre,7.1,7.8,1.6,7.2
2026090,diego pereira 63,EDUCAÇÃO FÍSICA,1 bimestre,9.5,7.0,0.9,9.2
2026090,diego pereira 63,EDUCAÇÃO FÍSICA,2 bimestre,7.9,7.3,1.0,7.8
2026090,diego pereira 63,FILOSOFIA,1 bimestre,9.5,7.9,1.7,9.7
2026090,diego pereira 63,FILOSOFIA,2 bimestre,8.3,9.7,1.1,9.9
2026090,diego pereira 63,GEOGRAFIA,1 bimestre,7.3,9.1,1.2,8.2
2026090,diego pereira 63,GEOGRAFIA,2 bimestre,8.9,9.1,0.5,7.5
2026090,diego pereira 63,HISTÓRIA,1 bimestre,9.1,9.0,1.9,9.3
2026090,diego pereira 63,HISTÓRIA,2 bimestre,9.9,9.1,0.9,7.3
2026090,diego pereira 63,MATEMÁTICA,1 bimestre,9.3,8.9,0.6,8.1
2026090,diego pereira 63,MATEMÁTICA,2 bimestre,9.9,8.5,1.1,8.4
2026091,rafael oliveira 80,ARTE,1 bimestre,9.3,8.2,1.7,9.6
2026091,rafael oliveira 80,ARTE,2 bimestre,7.6,9.0,1.2,9.6
2026091,rafael oliveira 80,CIÊNCIAS,1 bimestre,7.6,9.0,1.4,7.9
2026091,rafael oliveira 80,CIÊNCIAS,2 bimestre,7.4,9.0,1.6,7.9
2026091,rafael oliveira 80,COOPERATIVISMO,1 bimestre,8.9,8.2,1.6,7.6
2026091,rafael oliveira 80,COOPERATIVISMO,2 bimestre,9.7,7.9,1.1,7.2
2026091,rafael oliveira 80,EDUCAÇÃO FÍSICA,1 bimestre,7.3,8.5,0.9,9.5
2026091,rafael oliveira 80,EDUCAÇÃO FÍSICA,2 bimestre,7.0,8.1,1.0,7.1
2026091,rafael oliveira 80,FILOSOFIA,1 bimestre,7.4,8.2,1.2,8.2
2026091,rafael oliveira 80,FILOSOFIA,2 bimestre,8.6,8.8,0.5,8.4
2026091,rafael oliveira 80,GEOGRAFIA,1 bimestre,9.9,8.6,1.5,7.9
2026091,rafael oliveira 80,GEOGRAFIA,2 bimestre,9.3,9.3,1.3,9.9
2026091,rafael oliveira 80,HISTÓRIA,1 bimestre,7.4,7.1,1.7,9.4
2026091,rafael oliveira 80,HISTÓRIA,2 bimestre,7.4,7.8,0.5,7.9
2026091,rafael oliveira 80,MATEMÁTICA,1 bimestre,9.3,8.6,1.0,8.1
2026091,rafael oliveira 80,MATEMÁTICA,2 bimestre,7.0,7.9,1.5,9.9
2026092,nathalia oliveira 82,ARTE,1 bimestre,8.6,9.5,1.4,7.9
2026092,nathalia oliveira 82,ARTE,2 bimestre,7.6,7.5,1.8,9.1
2026092,nathalia oliveira 82,CIÊNCIAS,1 bimestre,9.8,8.8,1.2,7.2
2026092,nathalia oliveira 82,CIÊNCIAS,2 bimestre,9.0,8.7,2.0,7.7
2026092,nathalia oliveira 82,COOPERATIVISMO,1 bimestre,8.6,9.0,1.5,8.7
2026092,nathalia oliveira 82,COOPERATIVISMO,2 bimestre,9.3,7.6,1.6,8.9
2026092,nathalia oliveira 82,EDUCAÇÃO FÍSICA,1 bimestre,9.7,9.5,1.0,7.8
2026092,nathalia oliveira 82,EDUCAÇÃO FÍSICA,2 bimestre,9.9,8.6,1.9,7.5
2026092,nathalia oliveira 82,FILOSOFIA,1 bimestre,8.9,9.4,1.9,8.0
2026092,nathalia oliveira 82,FILOSOFIA,2 bimestre,9.2,8.6,0.6,9.1
2026092,nathalia oliveira 82,GEOGRAFIA,1 bimestre,9.1,9.8,1.2,7.7
2026092,nathalia oliveira 82,GEOGRAFIA,2 bimestre,7.1,8.2,1.0,9.3
2026092,nathalia oliveira 82,HISTÓRIA,1 bimestre,8.1,9.8,1.9,8.9
2026092,nathalia oliveira 82,HISTÓRIA,2 bimestre,9.8,9.3,1.3,7.5
2026092,nathalia oliveira 82,MATEMÁTICA,1 bimestre,8.4,8.7,1.8,8.4
2026092,nathalia oliveira 82,MATEMÁTICA,2 bimestre,9.7,9.0,0.7,10.0
2026093,rafael ferreira 50,ARTE,1 bimestre,7.6,9.9,2.0,9.1
2026093,rafael ferreira 50,ARTE,2 bimestre,9.9,8.7,0.9,8.3
2026093,rafael ferreira 50,CIÊNCIAS,1 bimestre,8.8,7.2,1.4,9.9
2026093,rafael ferreira 50,CIÊNCIAS,2 bimestre,7.6,9.4,1.9,9.8
2026093,rafael ferreira 50,COOPERATIVISMO,1 bimestre,9.9,8.6,2.0,9.3
2026093,rafael ferreira 50,COOPERATIVISMO,2 bimestre,7.5,8.4,1.6,7.7
2026093,rafael ferreira 50,EDUCAÇÃO FÍSICA,1 bimestre,8.9,9.0,0.7,8.7
2026093,rafael ferreira 50,EDUCAÇÃO FÍSICA,2 bimestre,9.3,8.5,0.5,7.0
2026093,rafael ferreira 50,FILOSOFIA,1 bimestre,8.1,9.8,0.8,8.9
2026093,rafael ferreira 50,FILOSOFIA,2 bimestre,7.7,8.0,1.8,9.2
2026093,rafael ferreira 50,GEOGRAFIA,1 bimestre,7.3,8.3,0.5,8.4
2026093,rafael ferreira 50,GEOGRAFIA,2 bimestre,9.0,7.4,0.9,8.2
2026093,rafael ferreira 50,HISTÓRIA,1 bimestre,9.8,10.0,0.6,9.3
2026093,rafael ferreira 50,HISTÓRIA,2 bimestre,8.1,8.2,1.6,9.8
2026093,rafael ferreira 50,MATEMÁTICA,1 bimestre,9.9,8.7,1.0,9.4
2026093,rafael ferreira 50,MATEMÁTICA,2 bimestre,7.8,8.7,1.0,9.0
2026094,rafael silva 67,ARTE,1 bimestre,9.6,9.9,0.5,9.5
2026094,rafael silva 67,ARTE,2 bimestre,9.3,7.7,1.9,7.4
2026094,rafael silva 67,CIÊNCIAS,1 bimestre,9.0,7.7,1.1,9.2
2026094,rafael silva 67,CIÊNCIAS,2 bimestre,8.7,8.3,1.0,9.5
2026094,rafael silva 67,COOPERATIVISMO,1 bimestre,7.4,8.3,1.9,9.5
2026094,rafael silva 67,COOPERATIVISMO,2 bimestre,8.2,9.3,1.7,9.7
2026094,rafael silva 67,EDUCAÇÃO FÍSICA,1 bimestre,8.6,7.6,0.9,7.9
2026094,rafael silva 67,EDUCAÇÃO FÍSICA,2 bimestre,8.8,7.1,1.5,8.1
2026094,rafael silva 67,FILOSOFIA,1 bimestre,7.9,9.6,1.2,7.3
